recency	history_segment	history	mens	womens	zip_code	newbie	channel_phone	channel_web	segment_mens	segment_womens	visit	conversion	spend	history_norm
1	425	477.29	1	0	2	1	1	1	0	1	0	0	0.0	6.27922007284345
11	425	361.65	1	0	3	1	1	0	0	1	1	0	0.0	5.991948727812213
9	275	258.66	0	1	2	0	1	0	0	1	0	0	0.0	5.645531613204497
5	50	29.99	0	1	2	1	1	0	0	1	0	0	0.0	3.434456884946614
3	425	483.19	0	1	3	1	1	0	0	1	1	0	0.0	6.291951405353422
4	50	29.99	0	1	3	0	1	0	0	1	0	0	0.0	3.434456884946614
4	50	29.99	0	1	1	1	0	1	0	1	0	0	0.0	3.434456884946614
1	1000	1953.9	1	1	2	1	1	1	0	1	0	0	0.0	7.745709900775172
6	275	227.78	0	1	3	0	1	0	0	1	0	0	0.0	5.514303455774607
10	150	140.9	1	0	2	0	1	0	0	1	0	0	0.0	5.019374286117838
2	1000	1000.81	1	1	3	1	1	1	0	1	0	0	0.0	7.048134153373133
1	50	40.02	1	0	2	0	1	0	0	1	0	0	0.0	3.7289357828288607
2	150	177.81	0	1	2	1	1	0	0	1	0	0	0.0	5.258939826548364
2	1000	1259.54	0	1	2	1	1	1	0	1	0	0	0.0	7.287582566380658
7	50	29.99	1	0	2	1	0	1	0	1	0	0	0.0	3.434456884946614
3	1000	1312.87	0	1	3	1	1	1	0	1	0	0	0.0	7.330800797906327
9	150	170.54	1	0	2	1	1	0	0	1	0	0	0.0	5.215932356349133
6	150	136.6	0	1	2	0	1	0	0	1	0	0	0.0	4.987485880343605
2	625	575.28	1	1	2	1	1	1	0	1	0	0	0.0	6.472823707746326
9	625	626.73	0	1	3	1	1	0	0	1	0	0	0.0	6.56170439709851
6	150	122.62	0	1	3	1	0	1	0	1	0	0	0.0	4.876446073823121
9	150	147.95	0	1	1	1	0	1	0	1	1	0	0.0	5.06961960495651
9	275	216.95	0	1	3	0	0	1	0	1	0	0	0.0	5.464046968088434
7	275	221.92	1	0	3	1	1	0	0	1	0	0	0.0	5.487412766834478
1	150	110.41	1	0	3	0	1	0	0	1	0	0	0.0	4.768637465238805
9	50	74.72	1	0	2	0	0	1	0	1	0	0	0.0	4.367890986840194
5	275	292.78	1	1	1	0	1	1	0	1	1	0	0.0	5.773521337697977
1	625	695.85	0	1	3	1	1	1	0	1	0	0	0.0	6.670317136292157
10	50	43.67	1	0	1	0	1	0	0	1	0	0	0.0	3.81811857082937
4	150	113.95	0	1	2	1	1	0	0	1	1	0	0.0	4.801067967328483
8	50	29.99	0	1	1	0	0	1	0	1	0	0	0.0	3.434456884946614
6	50	29.99	1	0	2	1	0	1	0	1	0	0	0.0	3.434456884946614
6	50	86.66	1	0	3	0	1	0	0	1	0	0	0.0	4.519937472965817
6	425	379.62	1	1	3	0	1	1	0	1	0	0	0.0	6.042126510483632
6	625	574.83	1	0	2	1	1	0	0	1	0	0	0.0	6.472011944274253
1	275	200.89	0	1	3	1	0	1	0	1	0	0	0.0	5.384729957475325
2	150	186.78	1	0	3	0	1	0	0	1	0	0	0.0	5.309656594294256
11	275	268.23	1	0	2	0	1	0	0	1	0	0	0.0	5.683049571214679
11	50	51.18	1	0	3	0	0	1	0	1	0	0	0.0	3.98037691243288
7	425	474.31	1	0	2	0	1	0	0	1	1	0	0.0	6.272730072521179
10	275	298.48	0	1	2	0	1	0	0	1	0	0	0.0	5.793446342889524
11	50	29.99	0	1	2	0	1	0	0	1	0	0	0.0	3.434456884946614
4	50	29.99	1	0	3	0	1	0	0	1	0	0	0.0	3.434456884946614
3	425	451.64	1	0	1	0	0	1	0	1	0	0	0.0	6.2219886045867
5	625	512.07	1	1	3	1	1	0	0	1	0	0	0.0	6.352120771506383
10	50	29.99	1	0	2	0	0	1	0	1	0	0	0.0	3.434456884946614
1	150	148.48	0	1	3	0	1	0	0	1	0	0	0.0	5.073300152600246
5	625	514.89	1	0	3	1	1	0	0	1	0	0	0.0	6.357814138224242
3	425	364.23	1	0	3	0	1	1	0	1	0	0	0.0	5.999303336257267
2	275	320.93	0	1	2	1	1	0	0	1	0	0	0.0	5.868406775989702
4	50	29.99	1	0	1	0	1	0	0	1	0	0	0.0	3.434456884946614
3	425	395.55	1	0	2	0	1	0	0	1	0	0	0.0	6.0846713574472195
2	50	97.51	1	0	1	1	1	0	0	1	0	0	0.0	4.641018216490632
6	150	163.66	0	1	1	0	0	1	0	1	0	0	0.0	5.173519094390609
3	425	400.51	0	1	1	0	1	1	0	1	0	0	0.0	6.097570938975541
11	50	43.71	0	1	2	0	1	0	0	1	0	0	0.0	3.819054288138479
10	275	269.31	1	1	3	0	1	1	0	1	0	0	0.0	5.687199718998304
1	625	655.08	1	1	1	1	0	1	0	1	1	0	0.0	6.607627127170296
11	50	29.99	1	0	3	1	1	0	0	1	0	0	0.0	3.434456884946614
3	150	158.31	0	1	1	1	1	0	0	1	0	0	0.0	5.139294097701423
2	150	107.51	0	1	3	1	1	0	0	1	0	0	0.0	4.74129022908809
11	150	195.44	1	0	3	0	1	0	0	1	0	0	0.0	5.356373440099618
1	275	331.12	0	1	3	0	1	0	0	1	1	0	0.0	5.900726107441405
7	150	162.48	1	0	2	0	0	1	0	1	0	0	0.0	5.16606701484784
10	150	134.26	0	1	1	1	1	0	0	1	1	0	0.0	4.969710705910855
1	625	503.34	0	1	1	1	0	1	0	1	1	0	0.0	6.334295852537954
10	50	71.83	1	0	3	1	1	0	0	1	0	0	0.0	4.327455698587707
1	275	270.01	0	1	2	0	1	1	0	1	1	0	0.0	5.689880800743529
5	425	356.17	1	0	3	1	0	1	0	1	0	0	0.0	5.976152686870264
1	50	59.88	1	0	3	0	0	1	0	1	0	0	0.0	4.141049696635552
2	50	29.99	1	0	3	0	0	1	0	1	0	0	0.0	3.434456884946614
1	625	748.0	0	1	3	1	1	0	0	1	0	0	0.0	6.745383605743095
12	50	68.87	1	0	2	1	1	0	0	1	0	0	0.0	4.284328450549953
7	275	345.91	1	0	2	0	1	0	0	1	0	0	0.0	5.94591763455073
6	275	274.28	1	0	3	0	0	1	0	1	0	0	0.0	5.706087241393232
1	150	102.32	0	1	3	0	0	1	0	1	0	0	0.0	4.6904649348912955
5	50	33.6	1	0	2	1	1	0	0	1	0	0	0.0	3.5504098052069977
10	150	167.9	0	1	2	0	0	1	0	1	0	0	0.0	5.19986215122196
10	50	42.77	1	0	3	1	0	1	0	1	0	0	0.0	3.796836549021183
7	50	50.97	1	0	2	1	1	0	0	1	0	0	0.0	3.9761709088337485
6	150	175.03	0	1	3	0	0	1	0	1	0	0	0.0	5.242704135739856
10	50	42.32	1	0	2	1	1	0	0	1	0	0	0.0	3.78602798184671
4	625	660.01	0	1	3	1	1	0	0	1	0	0	0.0	6.615410821563008
11	50	92.91	0	1	3	1	0	1	0	1	0	0	0.0	4.591407206888629
7	50	95.35	1	0	3	0	0	1	0	1	0	0	0.0	4.6180191331929805
1	625	706.42	1	0	2	1	1	0	0	1	0	0	0.0	6.685973997012901
12	50	41.87	0	1	3	1	1	0	0	1	0	0	0.0	3.775104538118951
5	625	645.35	0	1	2	1	0	1	0	1	0	0	0.0	6.592092597316382
2	275	258.13	1	0	3	0	0	1	0	1	0	0	0.0	5.643413675081181
4	625	662.86	1	1	3	1	0	1	0	1	0	0	0.0	6.6198841981192915
12	50	33.3	0	1	2	0	0	1	0	1	0	0	0.0	3.541257608466227
9	275	317.83	1	1	2	1	1	0	0	1	0	0	0.0	5.8583719514985075
3	625	538.32	1	0	2	1	1	1	0	1	0	0	0.0	6.403952706012604
2	150	137.45	1	0	3	0	0	1	0	1	0	0	0.0	4.99386781012836
12	50	42.4	0	1	1	0	1	0	0	1	0	0	0.0	3.7879578310179514
3	50	29.99	1	0	2	1	0	1	0	1	0	0	0.0	3.434456884946614
7	50	70.18	0	1	3	0	1	0	0	1	0	0	0.0	4.303638086190321
4	50	29.99	1	0	3	0	1	0	0	1	0	0	0.0	3.434456884946614
1	150	110.43	1	0	2	1	0	1	0	1	0	0	0.0	4.768823576535315
1	50	29.99	0	1	2	1	0	1	0	1	0	0	0.0	3.434456884946614
2	275	217.59	0	1	2	1	1	0	0	1	0	0	0.0	5.4670855252172705
11	425	443.05	1	0	2	0	0	1	0	1	0	0	0.0	6.202097416138635
1	425	480.01	1	0	2	0	1	1	0	1	0	0	0.0	6.285108759584168
7	150	143.45	0	1	3	0	0	1	0	1	1	0	0.0	5.037830919401556
9	425	492.08	0	1	3	0	1	1	0	1	0	0	0.0	6.310845752068678
1	1000	1174.57	1	0	2	1	1	1	0	1	0	0	0.0	7.214815345037307
6	50	50.79	0	1	1	1	1	0	0	1	0	0	0.0	3.9725520272014934
3	150	146.86	0	1	2	0	0	1	0	1	0	0	0.0	5.06200879664345
2	275	309.01	1	0	1	1	1	0	0	1	0	0	0.0	5.829279822466361
7	275	274.68	1	1	2	0	0	1	0	1	0	0	0.0	5.707592537955562
10	50	29.99	0	1	3	1	0	1	0	1	0	0	0.0	3.434456884946614
9	50	29.99	1	0	3	1	0	1	0	1	0	0	0.0	3.434456884946614
3	875	867.42	1	0	1	1	1	1	0	1	0	0	0.0	6.899335701472803
2	150	123.1	0	1	1	0	1	0	0	1	0	0	0.0	4.880462958054047
7	150	101.3	0	1	1	1	0	1	0	1	0	0	0.0	4.68017529098643
10	50	34.34	0	1	3	0	1	0	0	1	1	0	0.0	3.5726423507627714
4	50	29.99	0	1	1	1	0	1	0	1	0	0	0.0	3.434456884946614
10	425	398.94	0	1	2	1	1	0	0	1	0	0	0.0	6.093505066758169
8	50	29.99	1	0	2	1	1	0	0	1	0	0	0.0	3.434456884946614
10	50	29.99	1	0	1	1	0	1	0	1	0	0	0.0	3.434456884946614
3	50	51.82	0	1	3	1	0	1	0	1	0	0	0.0	3.9930901794628078
5	275	226.81	1	1	2	0	1	0	0	1	0	0	0.0	5.50990011349142
2	625	545.4	1	0	2	1	1	1	0	1	0	0	0.0	6.417502404225135
6	425	365.55	1	0	2	1	1	0	0	1	0	0	0.0	6.003046154530844
11	275	237.48	0	1	3	1	1	0	0	1	0	0	0.0	5.55733892015071
7	50	29.99	1	0	3	1	0	1	0	1	0	0	0.0	3.434456884946614
3	50	56.06	1	0	3	0	1	0	0	1	0	0	0.0	4.0735671564000375
5	425	377.12	0	1	2	0	1	1	0	1	1	0	0.0	6.035288935486356
7	625	551.43	1	0	2	1	1	0	0	1	0	0	0.0	6.428905421822543
8	150	116.85	1	0	3	0	1	0	0	1	0	0	0.0	4.826897460869251
10	50	29.99	1	0	2	0	1	0	0	1	0	0	0.0	3.434456884946614
12	50	97.16	0	1	2	0	1	0	0	1	0	0	0.0	4.63732611333722
9	50	36.88	0	1	2	1	1	0	0	1	0	0	0.0	3.645487149014433
9	50	29.99	0	1	2	1	1	0	0	1	0	0	0.0	3.434456884946614
1	150	110.05	0	1	2	0	1	0	0	1	0	0	0.0	4.765281718010034
1	275	271.31	1	1	1	0	0	1	0	1	0	0	0.0	5.694841668885404
5	275	314.25	1	0	3	0	1	0	0	1	0	0	0.0	5.846661553585858
4	150	182.33	0	1	1	1	1	0	0	1	0	0	0.0	5.28480622049189
10	275	205.98	1	0	1	0	0	1	0	1	0	0	0.0	5.410530958403469
2	275	237.73	1	1	3	0	0	1	0	1	1	0	0.0	5.558424834560126
9	275	300.89	0	1	3	0	0	1	0	1	0	0	0.0	5.801757227522343
6	50	42.26	0	1	2	1	1	0	0	1	0	0	0.0	3.7845782132225456
11	275	300.46	0	1	3	1	1	1	0	1	0	0	0.0	5.800279234539872
12	150	174.4	0	1	2	0	0	1	0	1	1	0	0.0	5.238989199467957
2	50	78.43	1	0	3	1	0	1	0	1	0	0	0.0	4.417578156455424
9	275	204.99	1	1	1	1	1	0	0	1	0	0	0.0	5.40556271327182
1	275	335.23	0	1	1	1	1	0	0	1	1	0	0.0	5.913482658803586
2	425	387.48	0	1	3	0	0	1	0	1	0	0	0.0	6.063335839505919
1	875	778.21	1	1	3	1	1	1	0	1	0	0	0.0	6.78652302274956
7	275	269.47	0	1	3	0	1	1	0	1	0	0	0.0	5.687813148019283
4	50	29.99	1	0	3	1	1	0	0	1	0	0	0.0	3.434456884946614
3	150	123.08	0	1	2	1	1	0	0	1	0	0	0.0	4.880295899024691
4	50	34.39	0	1	3	1	0	1	0	1	0	0	0.0	3.574127324245821
4	275	201.23	0	1	3	1	1	0	0	1	0	0	0.0	5.3864735535898
3	150	121.31	1	0	1	0	0	1	0	1	1	0	0.0	4.865403255396799
2	425	412.34	0	1	2	1	1	0	0	1	0	0	0.0	6.127707328681011
1	1000	1118.38	1	0	3	1	0	1	0	1	0	0	0.0	7.163760575535125
4	50	29.99	1	0	2	0	0	1	0	1	0	0	0.0	3.434456884946614
4	275	347.96	0	1	3	0	1	0	0	1	0	0	0.0	5.952029402196913
9	150	185.26	0	1	3	0	0	1	0	1	0	0	0.0	5.301235199453612
1	625	607.04	1	1	3	1	1	0	0	1	0	0	0.0	6.528577527203174
4	425	398.55	0	1	2	0	0	1	0	1	0	0	0.0	6.0924926063029385
11	150	129.39	0	1	1	1	1	0	0	1	0	0	0.0	4.931707982935576
8	150	178.65	0	1	3	0	1	0	0	1	0	0	0.0	5.263795950275936
2	275	250.19	1	0	2	0	1	1	0	1	0	0	0.0	5.611156357144715
1	50	32.16	1	0	3	1	1	0	0	1	0	0	0.0	3.5057153377837964
5	50	63.19	1	0	2	1	0	1	0	1	0	0	0.0	4.196147553032364
7	50	63.7	0	1	3	0	1	0	0	1	0	0	0.0	4.204380906754916
1	425	382.05	1	0	3	0	1	0	0	1	0	0	0.0	6.048729861408216
8	50	42.66	1	0	1	1	0	1	0	1	0	0	0.0	3.7942049323228577
2	150	116.13	0	1	2	1	0	1	0	1	0	0	0.0	4.820544592949338
2	150	109.32	1	0	3	1	0	1	0	1	0	0	0.0	4.75844337389333
6	275	327.24	0	1	2	1	0	1	0	1	0	0	0.0	5.888538135609192
9	50	95.14	1	0	2	1	0	1	0	1	0	0	0.0	4.615755545981556
1	50	68.68	1	0	2	0	1	0	0	1	0	0	0.0	4.281497533562596
2	50	29.99	1	0	1	1	1	0	0	1	0	0	0.0	3.434456884946614
3	425	479.9	0	1	1	1	1	0	0	1	0	0	0.0	6.284871258583856
3	1000	1152.24	1	1	2	1	0	1	0	1	0	0	0.0	7.194823014365183
7	150	184.69	1	0	2	1	0	1	0	1	0	0	0.0	5.298059453690094
1	50	29.99	0	1	3	1	1	0	0	1	0	0	0.0	3.434456884946614
7	275	234.01	0	1	1	0	0	1	0	1	1	0	0.0	5.542147926440119
1	150	187.47	0	1	1	1	1	0	0	1	0	0	0.0	5.31345700292538
1	150	185.06	1	0	1	0	1	0	0	1	0	0	0.0	5.300122010372436
8	50	66.63	0	1	2	0	0	1	0	1	0	0	0.0	4.250448390766937
8	275	316.46	1	1	3	0	0	1	0	1	0	0	0.0	5.853906162590869
10	150	158.42	0	1	3	0	1	0	0	1	0	0	0.0	5.140009298163894
2	50	29.99	1	0	3	0	1	0	0	1	0	0	0.0	3.434456884946614
5	275	292.06	0	1	2	0	1	0	0	1	0	0	0.0	5.77097710382264
3	50	88.64	0	1	2	0	0	1	0	1	0	0	0.0	4.543119064569396
8	625	538.58	1	0	2	1	0	1	0	1	0	0	0.0	6.404453419724463
11	150	158.71	0	1	3	0	0	1	0	1	0	0	0.0	5.141892462576996
2	150	115.14	0	1	3	0	0	1	0	1	0	0	0.0	4.811745160521916
10	425	466.64	0	1	2	0	0	1	0	1	0	0	0.0	6.255837662066284
3	50	29.99	0	1	3	0	1	0	0	1	0	0	0.0	3.434456884946614
8	150	122.41	0	1	2	0	0	1	0	1	0	0	0.0	4.874683768596767
10	50	29.99	0	1	2	1	0	1	0	1	0	0	0.0	3.434456884946614
9	625	686.5	1	0	2	1	1	0	0	1	0	0	0.0	6.656269039520033
9	275	220.81	0	1	2	0	1	0	0	1	0	0	0.0	5.482239693814716
2	625	607.79	0	1	3	1	1	0	0	1	0	0	0.0	6.529858793408363
9	625	662.66	1	0	2	1	1	1	0	1	0	0	0.0	6.619570901413373
4	50	50.43	0	1	1	1	0	1	0	1	0	0	0.0	3.965275851625951
6	50	73.52	0	1	2	1	0	1	0	1	0	0	0.0	4.351293333684408
5	425	431.08	0	1	3	0	0	1	0	1	0	0	0.0	6.173730397616118
10	50	83.22	1	0	2	0	0	1	0	1	0	0	0.0	4.478381065144472
3	625	554.09	1	0	3	1	1	1	0	1	0	0	0.0	6.433896255625526
2	50	29.99	1	0	2	1	1	0	0	1	0	0	0.0	3.434456884946614
7	50	29.99	0	1	1	0	0	1	0	1	0	0	0.0	3.434456884946614
8	50	29.99	0	1	2	1	1	0	0	1	0	0	0.0	3.434456884946614
3	50	68.5	0	1	2	1	0	1	0	1	0	0	0.0	4.278808420531948
5	150	182.4	1	0	2	0	1	0	0	1	0	0	0.0	5.285201773330249
3	50	59.69	1	0	2	0	1	0	0	1	1	0	0.0	4.13779571956175
12	50	92.3	1	0	3	1	0	1	0	1	0	0	0.0	4.584645653942597
3	425	372.49	1	0	3	1	1	0	0	1	0	0	0.0	6.022505882573202
2	50	51.07	0	1	3	0	0	1	0	1	0	0	0.0	3.978175912158847
11	50	63.49	1	0	3	1	0	1	0	1	0	0	0.0	4.2009986675900395
5	275	332.69	1	0	1	0	1	1	0	1	0	0	0.0	5.90561753352475
6	50	36.64	0	1	3	1	0	1	0	1	0	0	0.0	3.638821060282635
10	50	29.99	1	0	2	1	0	1	0	1	0	0	0.0	3.434456884946614
8	50	73.23	1	0	2	0	0	1	0	1	0	0	0.0	4.34724182690692
3	50	29.99	0	1	2	1	0	1	0	1	1	0	0.0	3.434456884946614
3	50	29.99	1	0	2	1	0	1	0	1	0	0	0.0	3.434456884946614
11	275	293.05	0	1	3	0	0	1	0	1	1	0	0.0	5.774473821965584
5	425	379.45	1	1	2	0	1	1	0	1	0	0	0.0	6.041662976024987
5	150	105.33	0	1	2	0	1	0	0	1	1	0	0.0	4.720245356623285
5	50	32.95	0	1	3	1	0	1	0	1	0	0	0.0	3.5304758643298064
5	625	550.8	0	1	3	1	1	1	0	1	1	0	0.0	6.427719876549081
9	50	29.99	1	0	3	0	0	1	0	1	0	0	0.0	3.434456884946614
7	50	94.65	0	1	1	1	0	1	0	1	0	0	0.0	4.610454465129835
11	625	731.27	1	1	2	1	1	1	0	1	0	0	0.0	6.721884354896295
9	275	270.8	0	1	2	0	0	1	0	1	1	0	0.0	5.692898305050028
2	275	292.06	0	1	2	1	0	1	0	1	1	0	0.0	5.77097710382264
2	275	311.33	1	1	2	0	0	1	0	1	0	0	0.0	5.837011420874233
5	150	191.86	0	1	3	0	0	1	0	1	0	0	0.0	5.337315488304731
3	50	64.9	0	1	2	1	0	1	0	1	0	0	0.0	4.223497830211644
3	150	173.08	0	1	2	1	1	0	0	1	0	0	0.0	5.231162066640513
4	50	29.99	0	1	2	1	1	0	0	1	0	0	0.0	3.434456884946614
7	875	892.35	1	1	1	1	1	0	0	1	0	0	0.0	6.928801453261887
3	275	227.08	0	1	3	1	1	0	0	1	0	0	0.0	5.511127663726749
1	875	912.63	1	1	2	1	1	1	0	1	0	0	0.0	6.952173653774349
1	875	853.02	1	1	3	1	1	0	0	1	0	0	0.0	6.88192971197525
2	275	222.44	1	0	3	1	1	0	0	1	0	0	0.0	5.489827346127064
5	275	319.01	1	0	2	0	1	1	0	1	0	0	0.0	5.862203082836937
6	625	626.88	1	1	2	1	0	1	0	1	1	0	0.0	6.561952768238994
2	875	881.42	1	1	3	1	1	1	0	1	0	0	0.0	6.915984921476227
11	150	110.21	0	1	3	1	0	1	0	1	0	0	0.0	4.766774506605735
10	625	566.99	0	1	3	1	1	1	0	1	0	0	0.0	6.457766913206313
1	425	366.54	0	1	3	0	0	1	0	1	1	0	0.0	6.005844460512362
11	275	224.93	1	1	3	0	1	1	0	1	1	0	0.0	5.501312233623498
8	150	161.96	1	0	3	0	0	1	0	1	0	0	0.0	5.162765951307012
6	275	208.3	1	0	3	1	0	1	0	1	0	0	0.0	5.422081324032179
7	50	29.99	0	1	2	1	1	0	0	1	0	0	0.0	3.434456884946614
7	425	450.57	0	1	1	0	0	1	0	1	0	0	0.0	6.219531496605677
7	50	29.99	1	0	1	1	1	0	0	1	0	0	0.0	3.434456884946614
2	150	198.12	1	0	2	0	1	0	0	1	0	0	0.0	5.370414474886774
6	275	229.66	0	1	2	1	1	0	0	1	0	0	0.0	5.522784937589325
10	150	104.71	0	1	2	1	1	0	0	1	1	0	0.0	4.714180985958436
9	150	130.04	0	1	1	0	1	0	0	1	0	0	0.0	4.936861671583637
12	150	123.92	0	1	3	1	0	1	0	1	0	0	0.0	4.887289245601008
9	50	72.39	1	0	2	1	0	1	0	1	0	0	0.0	4.335415774960203
9	150	154.28	0	1	3	0	1	0	0	1	0	0	0.0	5.112745283412021
3	50	29.99	0	1	2	0	1	0	0	1	0	0	0.0	3.434456884946614
4	50	29.99	0	1	3	1	1	0	0	1	0	0	0.0	3.434456884946614
8	50	30.9	1	0	2	0	0	1	0	1	0	0	0.0	3.464944179009114
3	875	794.43	1	0	3	1	0	1	0	1	0	0	0.0	6.80796068243308
12	50	99.32	1	0	3	1	1	0	0	1	0	0	0.0	4.6599038440942255
11	50	29.99	0	1	2	0	1	0	0	1	0	0	0.0	3.434456884946614
6	875	780.47	1	1	3	1	1	1	0	1	0	0	0.0	6.78953651447716
6	150	137.93	0	1	2	1	1	0	0	1	0	0	0.0	4.997454410041778
5	150	145.48	0	1	3	1	0	1	0	1	0	0	0.0	5.0522921258348665
4	50	29.99	0	1	3	0	1	0	0	1	0	0	0.0	3.434456884946614
1	275	284.05	0	1	3	0	1	0	0	1	0	0	0.0	5.742244264891354
11	50	29.99	0	1	3	1	1	0	0	1	0	0	0.0	3.434456884946614
7	625	618.41	1	1	2	1	0	1	0	1	0	0	0.0	6.547834703213206
7	275	215.2	1	0	3	0	1	0	0	1	0	0	0.0	5.455692689710006
2	275	242.02	0	1	2	1	0	1	0	1	0	0	0.0	5.576884283600379
10	150	174.31	1	0	2	0	0	1	0	1	1	0	0.0	5.23845740540093
6	50	70.7	0	1	3	0	0	1	0	1	0	0	0.0	4.311203797473987
11	150	118.47	0	1	3	1	0	1	0	1	0	0	0.0	4.841050269160985
9	625	538.66	0	1	1	1	1	0	0	1	0	0	0.0	6.4046074371334
9	50	56.12	1	0	3	1	1	0	0	1	0	0	0.0	4.0746620167137255
7	50	76.44	0	1	2	0	1	0	0	1	0	0	0.0	4.391224518448496
4	50	94.63	0	1	2	0	1	0	0	1	0	0	0.0	4.610237515335268
3	50	29.99	0	1	2	0	1	0	0	1	0	0	0.0	3.434456884946614
11	425	463.84	1	0	2	0	1	1	0	1	0	0	0.0	6.249602072581786
6	625	628.31	1	1	1	1	1	0	0	1	0	0	0.0	6.564317610774449
4	625	557.17	1	1	3	1	1	1	0	1	0	0	0.0	6.439645441641801
1	875	900.31	0	1	2	1	1	1	0	1	0	0	0.0	6.938037512984954
1	275	347.61	1	1	3	1	0	1	0	1	0	0	0.0	5.950988468174747
6	150	131.18	0	1	2	1	1	0	0	1	0	0	0.0	4.945838904827966
11	150	161.64	1	0	1	0	1	0	0	1	0	0	0.0	5.160729285966977
3	150	144.75	1	0	3	0	1	0	0	1	0	0	0.0	5.047115023393363
6	275	208.48	1	0	3	0	0	1	0	1	0	0	0.0	5.422972119409568
2	150	154.47	1	0	3	0	1	0	0	1	0	0	0.0	5.114012372112732
1	625	617.29	0	1	3	1	1	1	0	1	0	0	0.0	6.545953475591932
8	150	188.64	0	1	2	0	1	0	0	1	0	0	0.0	5.3198695020906195
5	150	131.36	0	1	3	0	0	1	0	1	0	0	0.0	4.947249268374385
3	150	137.23	0	1	3	0	1	0	0	1	0	0	0.0	4.9922197881054515
10	425	366.93	1	0	2	0	0	1	0	1	0	0	0.0	6.006944760810781
1	150	196.72	1	0	3	1	1	0	0	1	0	0	0.0	5.363103328945419
1	275	299.13	1	1	1	0	1	0	0	1	0	0	0.0	5.79569441994126
9	150	148.94	0	1	2	0	0	1	0	1	0	0	0.0	5.0764840175048285
10	50	42.12	1	0	3	1	1	0	0	1	0	0	0.0	3.7811874455738352
4	625	688.81	1	1	3	1	1	0	0	1	0	0	0.0	6.65975735951727
9	275	332.16	1	0	3	0	0	1	0	1	1	0	0.0	5.903968858565388
5	275	348.11	0	1	1	0	0	1	0	1	1	0	0.0	5.952475198143675
1	50	29.99	0	1	2	1	1	0	0	1	0	0	0.0	3.434456884946614
5	150	181.16	0	1	3	0	1	0	0	1	1	0	0.0	5.278172391189921
3	625	634.77	1	0	2	1	0	1	0	1	0	0	0.0	6.5749344830810665
6	150	132.58	1	0	3	1	1	0	0	1	1	0	0.0	4.956758052692603
6	625	512.89	1	1	3	1	1	0	0	1	0	0	0.0	6.35377949745012
1	875	849.69	0	1	3	1	1	0	0	1	0	0	0.0	6.877862996065088
1	275	309.58	1	0	2	0	0	1	0	1	0	0	0.0	5.831184730807927
10	50	76.88	1	0	1	1	1	0	0	1	0	0	0.0	4.397109714543498
3	50	29.99	0	1	2	0	0	1	0	1	0	0	0.0	3.434456884946614
2	50	36.97	1	0	3	1	1	0	0	1	0	0	0.0	3.6479758187425815
11	50	42.04	1	0	1	1	1	0	0	1	0	0	0.0	3.779244829544729
10	150	196.13	1	0	3	1	1	0	0	1	0	0	0.0	5.360006696424769
3	150	158.57	1	0	3	1	1	0	0	1	0	0	0.0	5.140983776235646
9	625	513.43	0	1	3	1	1	1	0	1	0	0	0.0	6.354870389912494
2	1000	1020.29	0	1	2	1	1	1	0	1	1	1	103.93	7.068196598333351
1	150	123.34	0	1	3	1	1	0	0	1	0	0	0.0	4.882465564214494
7	50	87.31	1	0	2	1	0	1	0	1	0	0	0.0	4.527605145818562
3	150	167.69	0	1	1	0	0	1	0	1	1	0	0.0	5.1985730720489185
11	50	38.29	0	1	2	0	1	0	0	1	1	0	0.0	3.683800003425236
7	50	69.49	1	0	2	0	0	1	0	1	0	0	0.0	4.293512465631511
8	150	196.45	1	0	2	0	1	0	0	1	1	0	0.0	5.361687373485061
2	275	222.74	1	1	2	1	0	1	0	1	1	0	0.0	5.491217821128305
9	50	29.99	1	0	3	0	1	0	0	1	0	0	0.0	3.434456884946614
9	150	155.68	0	1	2	0	1	0	0	1	1	0	0.0	5.122045550983149
12	150	126.44	1	0	3	1	0	1	0	1	0	0	0.0	4.907989947046308
12	150	186.85	0	1	2	1	1	0	0	1	0	0	0.0	5.310042778649277
8	150	168.84	1	0	2	0	1	0	0	1	1	0	0.0	5.205612737058144
1	1000	1455.4	0	1	3	1	1	1	0	1	0	0	0.0	7.438258249290407
10	275	213.88	0	1	2	1	1	0	0	1	0	0	0.0	5.449346366202487
4	150	119.18	1	0	3	0	0	1	0	1	0	0	0.0	4.8471925002601015
7	50	62.56	1	0	2	1	0	1	0	1	0	0	0.0	4.185885240992038
1	50	29.99	1	0	2	0	0	1	0	1	0	0	0.0	3.434456884946614
3	50	86.7	1	0	1	1	0	1	0	1	0	0	0.0	4.520410978299794
9	275	217.0	0	1	3	0	0	1	0	1	1	0	0.0	5.464284676083506
2	50	65.32	1	0	2	0	1	0	0	1	1	0	0.0	4.230105825048805
2	275	231.96	1	0	2	1	1	1	0	1	0	0	0.0	5.53306782736044
9	50	93.56	0	1	2	0	1	0	0	1	0	0	0.0	4.598563738858629
9	275	234.06	1	1	2	0	1	0	0	1	0	0	0.0	5.5423684029750095
1	150	177.75	1	0	3	0	1	0	0	1	0	0	0.0	5.2585920882824215
5	50	88.66	1	0	3	0	1	0	0	1	0	0	0.0	4.543350586087315
1	1000	1108.84	1	1	1	1	1	1	0	1	0	0	0.0	7.154839840089984
9	50	40.03	1	0	2	0	0	1	0	1	0	0	0.0	3.729191003447242
